7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[20, 17, 21]","[-20, -17, 9]",2
8,0,"[21, 17, 21]","[9, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 11, 9]","[20, -11, -9]",1
0,1,"[6, 5, 6]","[-6, 25, -6]",0
0,2,"[18, 15, 17]","[-18, -15, 13]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 11, 19]","[-17, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 23]","[-21, -18, 7]",2
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 21]","[-21, -18, 9]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 12, 13]","[-14, -12, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[20, 17, 22]","[-20, -17, 8]",2
8,0,"[23, 17, 21]","[7, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 11, 9]","[20, -11, -9]",1
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 15, 16]","[-18, -15, 14]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 11, 19]","[-17, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 22]","[-21, -18, 8]",2
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 20]","[-21, -18, 10]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 12, 13]","[-14, -12, 17]",0
5,0,"[24, 18, 22]","[6, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[11, 10, 13]","[-11, -10, 17]",2
7,0,"[8, 7, 9]","[22, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[19, 17, 22]","[-19, -17, 8]",2
8,0,"[21, 17, 21]","[9, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 10, 9]","[20, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 15, 16]","[-18, -15, 14]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 11, 19]","[-17, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 22]","[-21, -18, 8]",2
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 19]","[-21, -18, 11]",0
4,0,"[20, 13, 18]","[10, -13, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 12, 13]","[-14, -12, 17]",0
5,0,"[24, 17, 21]","[6, -17, -21]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[11, 10, 13]","[-11, -10, 17]",2
7,0,"[7, 7, 9]","[23, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[19, 17, 22]","[-19, -17, 8]",2
8,0,"[21, 17, 21]","[9, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 10, 9]","[20, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 14, 16]","[-18, -14, 14]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[16, 11, 19]","[-16, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 22]","[-21, -18, 8]",2
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 19]","[-21, -18, 11]",0
4,0,"[20, 13, 17]","[10, -13, -17]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[13, 11, 13]","[-13, -11, 17]",0
5,0,"[24, 17, 21]","[6, -17, -21]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[11, 10, 13]","[-11, -10, 17]",2
7,0,"[7, 7, 9]","[23, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[19, 17, 22]","[-19, -17, 8]",2
8,0,"[23, 17, 21]","[7, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[12, 8, 12]","[18, -8, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 10, 9]","[20, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 14, 16]","[-18, -14, 14]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[16, 10, 19]","[-16, -10, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 21]","[-21, -18, 9]",0
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 19]","[-21, -18, 11]",0
4,0,"[20, 13, 17]","[10, -13, -17]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[13, 11, 12]","[-13, -11, 18]",0
5,0,"[24, 17, 21]","[6, -17, -21]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 24]","[7, -20, -24]",2
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[11, 10, 13]","[-11, -10, 17]",2
7,0,"[7, 7, 9]","[23, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[19, 17, 22]","[-19, -17, 8]",2
8,0,"[23, 17, 20]","[7, -17, -20]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[12, 8, 12]","[18, -8, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 10, 9]","[20, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[19, 14, 16]","[-19, -14, 14]",0
1,0,"[16, 10, 15]","[14, -10, -15]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[16, 10, 19]","[-16, -10, 11]",2
2,0,"[16, 15, 18]","[14, -15, -18]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 21]","[-21, -18, 9]",0
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 19]","[-21, -18, 11]",0
4,0,"[20, 13, 17]","[10, -13, -17]",0
4,1,"[4, 6, 5]","[-4, 24, -5]",1
4,2,"[13, 11, 12]","[-13, -11, 18]",0
5,0,"[24, 17, 21]","[6, -17, -21]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[10, 10, 13]","[-10, -10, 17]",2
7,0,"[7, 7, 9]","[23, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[19, 17, 22]","[-19, -17, 8]",2
8,0,"[22, 16, 20]","[8, -16, -20]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 17]","[-14, -11, 13]",2
9,0,"[12, 8, 12]","[18, -8, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[15, 10, 9]","[15, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 14, 16]","[-18, -14, 14]",0
1,0,"[16, 10, 15]","[14, -10, -15]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[16, 10, 19]","[-16, -10, 11]",2
2,0,"[16, 15, 18]","[14, -15, -18]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[20, 18, 21]","[-20, -18, 9]",2
3,0,"[16, 10, 13]","[14, -10, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 19]","[-21, -18, 11]",0
4,0,"[20, 14, 17]","[10, -14, -17]",0
4,1,"[4, 6, 4]","[-4, 24, -4]",1
4,2,"[13, 11, 12]","[-13, -11, 18]",0
5,0,"[24, 17, 21]","[6, -17, -21]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[10, 10, 13]","[-10, -10, 17]",2
7,0,"[7, 7, 9]","[23, -7, -9]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[20, 17, 22]","[-20, -17, 8]",2
8,0,"[22, 15, 20]","[8, -15, -20]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 16]","[-14, -11, 14]",2
9,0,"[12, 8, 12]","[18, -8, -12]",0
9,1,"[7, 7, 8]","[-7, 23, -8]",2
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[15, 10, 9]","[15, -10, -9]",0
0,1,"[6, 5, 5]","[-6, 25, -5]",0
0,2,"[18, 13, 16]","[-18, -13, 14]",0
1,0,"[16, 10, 15]","[14, -10, -15]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[16, 10, 19]","[-16, -10, 11]",2
2,0,"[16, 15, 18]","[14, -15, -18]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
